actual_default,predicted_default,default_probability,uncertainty_score,review_group
1,1,0.8296795541758067,0.3406408916483865,High Risk - Manual Review
0,1,0.6141118016324566,0.7717763967350868,Uncertain - Human Review Priority
0,0,0.49972763001171383,0.9994552600234277,Uncertain - Human Review Priority
0,1,0.5803642795446481,0.8392714409107038,Uncertain - Human Review Priority
1,1,0.7651080802909248,0.4697838394181504,High Risk - Manual Review
0,0,0.14502383533204666,0.2900476706640933,Low Risk - Auto Decision
1,0,0.48794732458724693,0.9758946491744939,Uncertain - Human Review Priority
0,1,0.5387637036421161,0.9224725927157678,Uncertain - Human Review Priority
0,1,0.6059113910908746,0.7881772178182509,Uncertain - Human Review Priority
0,1,0.5477915307639778,0.9044169384720444,Uncertain - Human Review Priority
1,0,0.30760209745122535,0.6152041949024507,Uncertain - Human Review Priority
1,1,0.5664744032472289,0.8670511935055423,Uncertain - Human Review Priority
0,1,0.5952270550389448,0.8095458899221104,Uncertain - Human Review Priority
0,0,0.08762367265293396,0.17524734530586794,Low Risk - Auto Decision
0,0,0.20740126855102184,0.4148025371020436,Low Risk - Auto Decision
0,0,0.28033081315166225,0.5606616263033245,Low Risk - Auto Decision
0,1,0.6058347043178791,0.7883305913642418,Uncertain - Human Review Priority
1,1,0.7507022568719782,0.49859548625604355,High Risk - Manual Review
1,0,0.12375275773940073,0.2475055154788015,Low Risk - Auto Decision
0,1,0.6689348535065621,0.6621302929868758,Uncertain - Human Review Priority
1,1,0.7557221416522186,0.48855571669556275,High Risk - Manual Review
1,0,0.3787511939989257,0.7575023879978514,Uncertain - Human Review Priority
0,1,0.5609464931793114,0.8781070136413771,Uncertain - Human Review Priority
0,0,0.3938907572873758,0.7877815145747517,Uncertain - Human Review Priority
0,0,0.18071688633913957,0.36143377267827914,Low Risk - Auto Decision
0,0,0.1365902844351112,0.27318056887022246,Low Risk - Auto Decision
0,0,0.3048269040987419,0.6096538081974838,Uncertain - Human Review Priority
0,1,0.6209023199833674,0.7581953600332652,Uncertain - Human Review Priority
0,0,0.41616953531443474,0.8323390706288695,Uncertain - Human Review Priority
0,1,0.6513908445318033,0.6972183109363934,Uncertain - Human Review Priority
0,0,0.3432673334277804,0.6865346668555607,Uncertain - Human Review Priority
1,0,0.4862767109617783,0.9725534219235566,Uncertain - Human Review Priority
1,0,0.4718392723078661,0.9436785446157322,Uncertain - Human Review Priority
1,0,0.24018075319845436,0.48036150639690867,Low Risk - Auto Decision
0,0,0.469760510435588,0.939521020871176,Uncertain - Human Review Priority
0,1,0.5544160692823394,0.8911678614353211,Uncertain - Human Review Priority
0,0,0.19885642165822442,0.39771284331644885,Low Risk - Auto Decision
1,1,0.5580198577885326,0.8839602844229348,Uncertain - Human Review Priority
0,0,0.21591770678363614,0.4318354135672723,Low Risk - Auto Decision
0,1,0.5696990842089578,0.8606018315820845,Uncertain - Human Review Priority
0,0,0.4635344184508317,0.9270688369016634,Uncertain - Human Review Priority
0,0,0.4729172709478833,0.9458345418957665,Uncertain - Human Review Priority
1,1,0.7929943694273642,0.41401126114527154,High Risk - Manual Review
0,0,0.23865972807191607,0.4773194561438321,Low Risk - Auto Decision
1,1,0.7226906114159933,0.5546187771680133,High Risk - Manual Review
0,1,0.7980213140349072,0.40395737193018566,High Risk - Manual Review
0,0,0.3613468007909043,0.7226936015818086,Uncertain - Human Review Priority
1,0,0.21538622211947084,0.4307724442389417,Low Risk - Auto Decision
1,1,0.6224235880569898,0.7551528238860203,Uncertain - Human Review Priority
0,0,0.34274686833669893,0.6854937366733979,Uncertain - Human Review Priority
0,0,0.13081277848011807,0.26162555696023615,Low Risk - Auto Decision
0,1,0.5132873380960202,0.9734253238079595,Uncertain - Human Review Priority
1,0,0.3973584414197818,0.7947168828395637,Uncertain - Human Review Priority
0,0,0.43820715858421827,0.8764143171684365,Uncertain - Human Review Priority
0,0,0.1821538288449714,0.3643076576899428,Low Risk - Auto Decision
0,1,0.5728935960169352,0.8542128079661295,Uncertain - Human Review Priority
1,1,0.6392119302395289,0.7215761395209421,Uncertain - Human Review Priority
0,0,0.4557517173284337,0.9115034346568675,Uncertain - Human Review Priority
0,0,0.2520311796266999,0.5040623592533998,Low Risk - Auto Decision
0,0,0.46033899639636483,0.9206779927927297,Uncertain - Human Review Priority
0,0,0.3493466450224837,0.6986932900449674,Uncertain - Human Review Priority
0,1,0.5941004143484667,0.8117991713030666,Uncertain - Human Review Priority
1,0,0.48885244517173054,0.9777048903434611,Uncertain - Human Review Priority
0,1,0.6289347466835852,0.7421305066328296,Uncertain - Human Review Priority
1,1,0.5019454546898622,0.9961090906202756,Uncertain - Human Review Priority
0,0,0.3455040510862755,0.691008102172551,Uncertain - Human Review Priority
0,0,0.47479409821125346,0.9495881964225069,Uncertain - Human Review Priority
0,1,0.6458171057630744,0.7083657884738512,Uncertain - Human Review Priority
0,1,0.7244044531810241,0.5511910936379518,High Risk - Manual Review
0,0,0.3630385663385722,0.7260771326771444,Uncertain - Human Review Priority
0,1,0.5629634799160173,0.8740730401679655,Uncertain - Human Review Priority
0,0,0.3456514511423439,0.6913029022846878,Uncertain - Human Review Priority
1,1,0.6242410311519836,0.7515179376960328,Uncertain - Human Review Priority
0,1,0.564110748886582,0.8717785022268361,Uncertain - Human Review Priority
1,0,0.45401531039203813,0.9080306207840763,Uncertain - Human Review Priority
0,0,0.30305209762239027,0.6061041952447805,Uncertain - Human Review Priority
0,1,0.5503849813051374,0.8992300373897253,Uncertain - Human Review Priority
0,1,0.6947487278021913,0.6105025443956174,Uncertain - Human Review Priority
0,0,0.3011953186460283,0.6023906372920566,Uncertain - Human Review Priority
0,1,0.6401316064065586,0.7197367871868827,Uncertain - Human Review Priority
0,1,0.5926585618272047,0.8146828763455907,Uncertain - Human Review Priority
0,1,0.649391919047551,0.701216161904898,Uncertain - Human Review Priority
0,1,0.7488880826127574,0.5022238347744852,High Risk - Manual Review
1,1,0.7531131156124077,0.49377376877518464,High Risk - Manual Review
0,1,0.5010307293681667,0.9979385412636665,Uncertain - Human Review Priority
0,1,0.7454803291691809,0.5090393416616381,High Risk - Manual Review
0,0,0.3869843847724397,0.7739687695448794,Uncertain - Human Review Priority
0,0,0.23866776828338154,0.4773355365667631,Low Risk - Auto Decision
0,1,0.5910083001499558,0.8179833997000885,Uncertain - Human Review Priority
0,0,0.21065499715340033,0.4213099943068006,Low Risk - Auto Decision
1,0,0.42597858741447825,0.8519571748289565,Uncertain - Human Review Priority
0,1,0.727208631012874,0.5455827379742519,High Risk - Manual Review
0,0,0.43408534523033643,0.8681706904606729,Uncertain - Human Review Priority
0,1,0.6570034648895834,0.6859930702208332,Uncertain - Human Review Priority
0,1,0.7662455436503375,0.46750891269932504,High Risk - Manual Review
1,0,0.44697872857429727,0.8939574571485945,Uncertain - Human Review Priority
0,0,0.26528986356915263,0.5305797271383053,Low Risk - Auto Decision
0,1,0.5179298779093031,0.9641402441813938,Uncertain - Human Review Priority
1,1,0.6312104439728624,0.7375791120542752,Uncertain - Human Review Priority
0,0,0.1375829813904037,0.2751659627808074,Low Risk - Auto Decision
1,0,0.4896500280464712,0.9793000560929424,Uncertain - Human Review Priority
0,0,0.3690956956862323,0.7381913913724646,Uncertain - Human Review Priority
1,1,0.5670863784082003,0.8658272431835994,Uncertain - Human Review Priority
0,0,0.4777476058553693,0.9554952117107386,Uncertain - Human Review Priority
1,1,0.5349895177139921,0.9300209645720159,Uncertain - Human Review Priority
0,1,0.7507529565897002,0.4984940868205996,High Risk - Manual Review
0,0,0.47228954964711667,0.9445790992942333,Uncertain - Human Review Priority
0,0,0.0912364866177547,0.18247297323550937,Low Risk - Auto Decision
0,1,0.6043598973283736,0.7912802053432528,Uncertain - Human Review Priority
1,1,0.6229957913993021,0.7540084172013959,Uncertain - Human Review Priority
0,0,0.37488672855008437,0.7497734571001687,Uncertain - Human Review Priority
0,0,0.18492653260647737,0.3698530652129548,Low Risk - Auto Decision
1,0,0.4969999167589493,0.9939998335178986,Uncertain - Human Review Priority
0,0,0.2893258646919985,0.578651729383997,Low Risk - Auto Decision
0,1,0.5733230426982935,0.853353914603413,Uncertain - Human Review Priority
0,0,0.25695866742883783,0.5139173348576757,Low Risk - Auto Decision
0,1,0.577238120592169,0.8455237588156621,Uncertain - Human Review Priority
1,1,0.5551892471396035,0.889621505720793,Uncertain - Human Review Priority
0,0,0.3251731340862129,0.6503462681724258,Uncertain - Human Review Priority
0,0,0.4479960914681658,0.8959921829363316,Uncertain - Human Review Priority
0,0,0.2676973606738894,0.5353947213477788,Low Risk - Auto Decision
0,1,0.5205326003971433,0.9589347992057133,Uncertain - Human Review Priority
0,0,0.1035736378854904,0.2071472757709808,Low Risk - Auto Decision
0,0,0.3597091047253829,0.7194182094507658,Uncertain - Human Review Priority
0,0,0.4291929311109709,0.8583858622219418,Uncertain - Human Review Priority
0,0,0.3946574698175393,0.7893149396350786,Uncertain - Human Review Priority
0,0,0.44882639926699835,0.8976527985339967,Uncertain - Human Review Priority
0,0,0.4596034949765339,0.9192069899530678,Uncertain - Human Review Priority
0,0,0.2693465658358495,0.538693131671699,Low Risk - Auto Decision
1,1,0.6760986813794813,0.6478026372410375,Uncertain - Human Review Priority
1,1,0.5946615762504415,0.8106768474991171,Uncertain - Human Review Priority
0,0,0.4508556376453641,0.9017112752907283,Uncertain - Human Review Priority
0,0,0.1327204413898962,0.2654408827797924,Low Risk - Auto Decision
0,0,0.3891187527336737,0.7782375054673474,Uncertain - Human Review Priority
0,0,0.4386475072751492,0.8772950145502983,Uncertain - Human Review Priority
0,1,0.5369838901441687,0.9260322197116626,Uncertain - Human Review Priority
0,0,0.366856670395064,0.733713340790128,Uncertain - Human Review Priority
0,0,0.16303960832387832,0.32607921664775663,Low Risk - Auto Decision
1,1,0.7502724844084955,0.49945503118300905,High Risk - Manual Review
0,0,0.13425511034651413,0.2685102206930283,Low Risk - Auto Decision
0,0,0.34234679466198464,0.6846935893239693,Uncertain - Human Review Priority
0,0,0.3919114417493016,0.7838228834986032,Uncertain - Human Review Priority
0,1,0.5889778977248865,0.822044204550227,Uncertain - Human Review Priority
0,1,0.6781413740468571,0.6437172519062857,Uncertain - Human Review Priority
0,0,0.40599905401277064,0.8119981080255413,Uncertain - Human Review Priority
0,0,0.4733455650260797,0.9466911300521594,Uncertain - Human Review Priority
0,0,0.2808955204480356,0.5617910408960712,Low Risk - Auto Decision
0,0,0.14872174027698465,0.2974434805539693,Low Risk - Auto Decision
0,1,0.6645001977213916,0.6709996045572169,Uncertain - Human Review Priority
0,1,0.7152235967767504,0.5695528064464992,High Risk - Manual Review
0,0,0.29126428083701483,0.5825285616740297,Low Risk - Auto Decision
0,0,0.27403129829207923,0.5480625965841585,Low Risk - Auto Decision
0,0,0.1868270796404736,0.37365415928094725,Low Risk - Auto Decision
0,0,0.4381807243077392,0.8763614486154784,Uncertain - Human Review Priority
0,0,0.4535909547125424,0.9071819094250848,Uncertain - Human Review Priority
0,1,0.6398741623870716,0.7202516752258568,Uncertain - Human Review Priority
0,1,0.7402799332960386,0.5194401334079228,High Risk - Manual Review
0,0,0.19945860092666162,0.39891720185332324,Low Risk - Auto Decision
0,0,0.23815842876191556,0.4763168575238311,Low Risk - Auto Decision
0,0,0.35864068188440745,0.7172813637688149,Uncertain - Human Review Priority
0,0,0.4685107543377847,0.9370215086755694,Uncertain - Human Review Priority
0,1,0.6973517913704413,0.6052964172591173,Uncertain - Human Review Priority
0,0,0.48397912062216353,0.9679582412443271,Uncertain - Human Review Priority
0,0,0.11964847539300338,0.23929695078600677,Low Risk - Auto Decision
0,1,0.6523511928360801,0.6952976143278398,Uncertain - Human Review Priority
0,1,0.5819464267977333,0.8361071464045333,Uncertain - Human Review Priority
1,0,0.27818466058073027,0.5563693211614605,Low Risk - Auto Decision
1,1,0.5617014184820899,0.8765971630358202,Uncertain - Human Review Priority
0,0,0.30343388935789817,0.6068677787157963,Uncertain - Human Review Priority
1,0,0.44299502477079755,0.8859900495415951,Uncertain - Human Review Priority
0,1,0.713896422584193,0.5722071548316141,High Risk - Manual Review
0,0,0.46004187243811245,0.9200837448762249,Uncertain - Human Review Priority
0,1,0.7383931160891098,0.5232137678217803,High Risk - Manual Review
1,1,0.6823335820499483,0.6353328359001034,Uncertain - Human Review Priority
0,0,0.36082656190453205,0.7216531238090641,Uncertain - Human Review Priority
0,0,0.49907459269898197,0.9981491853979639,Uncertain - Human Review Priority
0,0,0.21676118582282689,0.43352237164565377,Low Risk - Auto Decision
0,1,0.7047511319240374,0.5904977361519252,High Risk - Manual Review
0,0,0.3741308552188687,0.7482617104377374,Uncertain - Human Review Priority
0,1,0.6144828424722414,0.7710343150555172,Uncertain - Human Review Priority
0,1,0.5908059306985545,0.8183881386028911,Uncertain - Human Review Priority
0,0,0.2453405925581376,0.4906811851162751,Low Risk - Auto Decision
0,1,0.5405658901585464,0.9188682196829072,Uncertain - Human Review Priority
0,0,0.4955998776660118,0.9911997553320236,Uncertain - Human Review Priority
1,1,0.6025537866359201,0.7948924267281599,Uncertain - Human Review Priority
0,1,0.5461260007630631,0.9077479984738739,Uncertain - Human Review Priority
0,0,0.393306593526219,0.786613187052438,Uncertain - Human Review Priority
0,0,0.2846314731054173,0.5692629462108346,Low Risk - Auto Decision
0,0,0.22191435271363752,0.44382870542727504,Low Risk - Auto Decision
0,1,0.7303580053551658,0.5392839892896684,High Risk - Manual Review
0,1,0.5126521789176951,0.9746956421646098,Uncertain - Human Review Priority
1,1,0.5590179818681706,0.8819640362636587,Uncertain - Human Review Priority
0,0,0.25502763367762055,0.5100552673552411,Low Risk - Auto Decision
0,0,0.4180296633878871,0.8360593267757742,Uncertain - Human Review Priority
1,1,0.7683275077139886,0.4633449845720228,High Risk - Manual Review
1,0,0.43350286583152314,0.8670057316630463,Uncertain - Human Review Priority
0,0,0.311636566855212,0.623273133710424,Uncertain - Human Review Priority
0,0,0.35437613574777355,0.7087522714955471,Uncertain - Human Review Priority
0,0,0.46273823520999036,0.9254764704199807,Uncertain - Human Review Priority
1,0,0.2224484472573349,0.44489689451466985,Low Risk - Auto Decision
0,0,0.21018867009051728,0.42037734018103456,Low Risk - Auto Decision
1,1,0.6118306359858174,0.7763387280283651,Uncertain - Human Review Priority
1,1,0.642390113312068,0.7152197733758641,Uncertain - Human Review Priority
1,1,0.758984700719455,0.48203059856109,High Risk - Manual Review
1,1,0.533203825794835,0.9335923484103299,Uncertain - Human Review Priority
0,0,0.31475384755024344,0.6295076951004869,Uncertain - Human Review Priority
0,1,0.5912300926932725,0.8175398146134549,Uncertain - Human Review Priority
0,0,0.3628685398194147,0.7257370796388294,Uncertain - Human Review Priority
0,0,0.4281971665407348,0.8563943330814696,Uncertain - Human Review Priority
0,1,0.5010067731022101,0.9979864537955798,Uncertain - Human Review Priority
1,1,0.515490683219873,0.969018633560254,Uncertain - Human Review Priority
0,1,0.6778539480187317,0.6442921039625367,Uncertain - Human Review Priority
0,0,0.26789004541589734,0.5357800908317947,Low Risk - Auto Decision
0,1,0.5615409558713356,0.8769180882573289,Uncertain - Human Review Priority
1,0,0.48904620111943903,0.9780924022388781,Uncertain - Human Review Priority
0,0,0.3491663947133573,0.6983327894267146,Uncertain - Human Review Priority
0,0,0.19349770770045327,0.38699541540090654,Low Risk - Auto Decision
0,1,0.8839813831421077,0.23203723371578455,High Risk - Manual Review
0,1,0.7084939293827023,0.5830121412345954,High Risk - Manual Review
0,0,0.2021352538299828,0.40427050765996553,Low Risk - Auto Decision
1,0,0.4856489822010227,0.9712979644020454,Uncertain - Human Review Priority
0,0,0.2857247027920029,0.5714494055840058,Low Risk - Auto Decision
0,1,0.5354262501007783,0.9291474997984435,Uncertain - Human Review Priority
1,0,0.48280195156656225,0.9656039031331245,Uncertain - Human Review Priority
0,0,0.3537648555446493,0.7075297110892986,Uncertain - Human Review Priority
0,0,0.2566806066019603,0.5133612132039206,Low Risk - Auto Decision
0,0,0.4031983365423826,0.8063966730847651,Uncertain - Human Review Priority
0,0,0.22726754084940856,0.4545350816988172,Low Risk - Auto Decision
0,0,0.30104374188793787,0.6020874837758757,Uncertain - Human Review Priority
0,0,0.3562639312826811,0.7125278625653622,Uncertain - Human Review Priority
0,0,0.4415020031284926,0.8830040062569852,Uncertain - Human Review Priority
0,1,0.5047563382545511,0.9904873234908977,Uncertain - Human Review Priority
0,0,0.49013791930956313,0.9802758386191263,Uncertain - Human Review Priority
0,0,0.24390885803620138,0.48781771607240276,Low Risk - Auto Decision
0,0,0.3866706668999177,0.7733413337998354,Uncertain - Human Review Priority
0,0,0.4941628974692499,0.9883257949384998,Uncertain - Human Review Priority
0,0,0.3364487706211802,0.6728975412423605,Uncertain - Human Review Priority
0,1,0.5900907903873105,0.819818419225379,Uncertain - Human Review Priority
0,1,0.6013447537020167,0.7973104925959666,Uncertain - Human Review Priority
1,0,0.4705039734745199,0.9410079469490398,Uncertain - Human Review Priority
0,0,0.3157682131322649,0.6315364262645298,Uncertain - Human Review Priority
0,0,0.3111947224223593,0.6223894448447186,Uncertain - Human Review Priority
0,0,0.12149431793097755,0.24298863586195507,Low Risk - Auto Decision
0,1,0.6553418277154436,0.6893163445691128,Uncertain - Human Review Priority
0,0,0.26495788508260937,0.5299157701652187,Low Risk - Auto Decision
0,1,0.5826299860158966,0.8347400279682069,Uncertain - Human Review Priority
0,1,0.6629971750493947,0.6740056499012106,Uncertain - Human Review Priority
0,0,0.12337718535666846,0.24675437071333695,Low Risk - Auto Decision
0,1,0.592500134430981,0.8149997311380379,Uncertain - Human Review Priority
0,0,0.1465309200484637,0.2930618400969274,Low Risk - Auto Decision
0,1,0.5238282072984184,0.9523435854031632,Uncertain - Human Review Priority
0,1,0.5454769346022649,0.9090461307954703,Uncertain - Human Review Priority
0,1,0.562790548514795,0.8744189029704099,Uncertain - Human Review Priority
0,1,0.5148505751145849,0.9702988497708303,Uncertain - Human Review Priority
1,1,0.8232371783477086,0.3535256433045828,High Risk - Manual Review
0,0,0.47019870117846907,0.9403974023569381,Uncertain - Human Review Priority
1,1,0.5897011401670945,0.820597719665811,Uncertain - Human Review Priority
1,0,0.43910362317840473,0.8782072463568095,Uncertain - Human Review Priority
0,0,0.36554064884832355,0.7310812976966471,Uncertain - Human Review Priority
1,1,0.8258401409300233,0.3483197181399533,High Risk - Manual Review
1,0,0.23733219998905486,0.4746643999781097,Low Risk - Auto Decision
0,1,0.6769830068395741,0.6460339863208517,Uncertain - Human Review Priority
0,0,0.36212775046499807,0.7242555009299961,Uncertain - Human Review Priority
0,0,0.24699749325348044,0.49399498650696083,Low Risk - Auto Decision
0,1,0.7255670139711711,0.5488659720576579,High Risk - Manual Review
1,1,0.5786477991745462,0.8427044016509075,Uncertain - Human Review Priority
0,0,0.38169140516172567,0.7633828103234513,Uncertain - Human Review Priority
1,1,0.5262212740160538,0.9475574519678924,Uncertain - Human Review Priority
1,1,0.5847670261534323,0.8304659476931353,Uncertain - Human Review Priority
0,1,0.7725135489659121,0.45497290206817587,High Risk - Manual Review
0,0,0.30166805503462446,0.6033361100692489,Uncertain - Human Review Priority
0,0,0.20479798207777686,0.40959596415555377,Low Risk - Auto Decision
0,0,0.35287458619612583,0.7057491723922517,Uncertain - Human Review Priority
0,0,0.40153174381310996,0.8030634876262199,Uncertain - Human Review Priority
0,0,0.45840192870456475,0.9168038574091295,Uncertain - Human Review Priority
0,1,0.5953200562617325,0.8093598874765351,Uncertain - Human Review Priority
0,0,0.4113349222097694,0.8226698444195388,Uncertain - Human Review Priority
0,1,0.6242536695855458,0.7514926608289083,Uncertain - Human Review Priority
0,0,0.38779557163529144,0.7755911432705829,Uncertain - Human Review Priority
0,1,0.5591286415514527,0.8817427168970946,Uncertain - Human Review Priority
0,0,0.11797979669347439,0.23595959338694872,Low Risk - Auto Decision
0,1,0.525936115007293,0.948127769985414,Uncertain - Human Review Priority
1,1,0.529280149506962,0.941439700986076,Uncertain - Human Review Priority
0,0,0.2716412854043904,0.5432825708087808,Low Risk - Auto Decision
0,0,0.46793529986356786,0.9358705997271357,Uncertain - Human Review Priority
0,0,0.22197308390546555,0.4439461678109311,Low Risk - Auto Decision
0,1,0.8010753369638527,0.3978493260722946,High Risk - Manual Review
0,0,0.47959952165225195,0.9591990433045039,Uncertain - Human Review Priority
0,0,0.4055581773069418,0.8111163546138836,Uncertain - Human Review Priority
0,0,0.2705146538248437,0.5410293076496874,Low Risk - Auto Decision
1,1,0.5369228210008501,0.9261543579982998,Uncertain - Human Review Priority
1,0,0.4952199973764782,0.9904399947529564,Uncertain - Human Review Priority
0,1,0.6950068965585918,0.6099862068828164,Uncertain - Human Review Priority
0,0,0.40626198158458754,0.8125239631691751,Uncertain - Human Review Priority
0,0,0.41468876864108073,0.8293775372821615,Uncertain - Human Review Priority
1,0,0.3807401443035284,0.7614802886070569,Uncertain - Human Review Priority
0,1,0.6719245409213151,0.6561509181573697,Uncertain - Human Review Priority
1,0,0.4084343561265279,0.8168687122530558,Uncertain - Human Review Priority
0,0,0.21810620741295322,0.43621241482590645,Low Risk - Auto Decision
1,0,0.27767394668179207,0.5553478933635841,Low Risk - Auto Decision
0,0,0.23886152292826887,0.4777230458565378,Low Risk - Auto Decision
0,0,0.32240059695241374,0.6448011939048275,Uncertain - Human Review Priority
0,0,0.29905299926407347,0.5981059985281469,Low Risk - Auto Decision
0,0,0.1862702525188324,0.3725405050376648,Low Risk - Auto Decision
0,0,0.4052121372455545,0.810424274491109,Uncertain - Human Review Priority
0,0,0.1391566346509778,0.27831326930195566,Low Risk - Auto Decision
0,0,0.22789179443126295,0.4557835888625259,Low Risk - Auto Decision
0,0,0.40390629101925146,0.8078125820385029,Uncertain - Human Review Priority
1,1,0.5534797031817261,0.8930405936365478,Uncertain - Human Review Priority
0,0,0.39600824916231353,0.7920164983246271,Uncertain - Human Review Priority
0,1,0.5217243742452508,0.9565512515094985,Uncertain - Human Review Priority
1,1,0.6582529838086153,0.6834940323827694,Uncertain - Human Review Priority
0,1,0.534528303406146,0.930943393187708,Uncertain - Human Review Priority
0,1,0.5119089249877727,0.9761821500244545,Uncertain - Human Review Priority
0,1,0.6117456441067826,0.7765087117864349,Uncertain - Human Review Priority
0,0,0.49222173258137464,0.9844434651627493,Uncertain - Human Review Priority
0,0,0.3145168739237801,0.6290337478475602,Uncertain - Human Review Priority
0,0,0.3856873137745645,0.771374627549129,Uncertain - Human Review Priority
0,1,0.6150115799384778,0.7699768401230445,Uncertain - Human Review Priority
0,0,0.3483083731823474,0.6966167463646948,Uncertain - Human Review Priority
0,0,0.47125250301373295,0.9425050060274659,Uncertain - Human Review Priority
0,0,0.2445295015929279,0.4890590031858558,Low Risk - Auto Decision
0,1,0.6218520624782566,0.7562958750434867,Uncertain - Human Review Priority
0,0,0.4671820520585643,0.9343641041171286,Uncertain - Human Review Priority
0,0,0.4198373285308476,0.8396746570616952,Uncertain - Human Review Priority
0,0,0.2862609748912154,0.5725219497824308,Low Risk - Auto Decision
0,0,0.31659855907219026,0.6331971181443805,Uncertain - Human Review Priority
1,0,0.46080911631089566,0.9216182326217913,Uncertain - Human Review Priority
1,1,0.7803068157512417,0.43938636849751656,High Risk - Manual Review
0,0,0.43829322705085544,0.8765864541017109,Uncertain - Human Review Priority
0,0,0.3403845058786204,0.6807690117572408,Uncertain - Human Review Priority
0,0,0.38008191087839405,0.7601638217567881,Uncertain - Human Review Priority
0,1,0.6450231464197493,0.7099537071605013,Uncertain - Human Review Priority
1,1,0.8095557727989267,0.3808884544021467,High Risk - Manual Review
0,1,0.6119656577801104,0.7760686844397793,Uncertain - Human Review Priority
1,0,0.2478502702155132,0.4957005404310264,Low Risk - Auto Decision
0,1,0.5174775295302603,0.9650449409394795,Uncertain - Human Review Priority
0,0,0.4613248788621307,0.9226497577242614,Uncertain - Human Review Priority
0,0,0.36785003256543125,0.7357000651308625,Uncertain - Human Review Priority
1,1,0.7727092891251744,0.4545814217496511,High Risk - Manual Review
0,0,0.4801402845419471,0.9602805690838943,Uncertain - Human Review Priority
0,0,0.12177645966295328,0.2435529193259065,Low Risk - Auto Decision
0,0,0.4528449608741075,0.905689921748215,Uncertain - Human Review Priority
0,1,0.5115796987289412,0.9768406025421177,Uncertain - Human Review Priority
0,0,0.40243320004110555,0.8048664000822111,Uncertain - Human Review Priority
0,0,0.20573041624090047,0.411460832481801,Low Risk - Auto Decision
0,1,0.6692069588763003,0.6615860822473993,Uncertain - Human Review Priority
0,1,0.6211654255150086,0.7576691489699827,Uncertain - Human Review Priority
0,1,0.7873101996737213,0.4253796006525574,High Risk - Manual Review
0,1,0.5480327418003506,0.9039345163992989,Uncertain - Human Review Priority
0,1,0.5228022792394965,0.954395441521007,Uncertain - Human Review Priority
0,0,0.47984954528935325,0.9596990905787065,Uncertain - Human Review Priority
0,1,0.6494530869480485,0.701093826103903,Uncertain - Human Review Priority
0,1,0.598930832014691,0.802138335970618,Uncertain - Human Review Priority
0,0,0.1500455006454891,0.3000910012909782,Low Risk - Auto Decision
0,0,0.24701170366033243,0.49402340732066485,Low Risk - Auto Decision
0,0,0.2312864447123303,0.46257288942466057,Low Risk - Auto Decision
1,1,0.7279006748779658,0.5441986502440683,High Risk - Manual Review
0,1,0.5665901566375482,0.8668196867249036,Uncertain - Human Review Priority
0,0,0.3725123802002615,0.745024760400523,Uncertain - Human Review Priority
0,1,0.6531117864063932,0.6937764271872136,Uncertain - Human Review Priority
0,1,0.6147783351654055,0.770443329669189,Uncertain - Human Review Priority
1,1,0.6440337905083371,0.7119324189833258,Uncertain - Human Review Priority
0,1,0.6786563152253219,0.6426873695493562,Uncertain - Human Review Priority
1,0,0.4307641667094281,0.8615283334188562,Uncertain - Human Review Priority
0,0,0.33755054992358136,0.6751010998471627,Uncertain - Human Review Priority
0,0,0.3117758229423798,0.6235516458847596,Uncertain - Human Review Priority
0,1,0.5308465870242364,0.9383068259515273,Uncertain - Human Review Priority
0,0,0.4448264011200962,0.8896528022401924,Uncertain - Human Review Priority
0,0,0.3314254495216601,0.6628508990433202,Uncertain - Human Review Priority
0,0,0.3279765706111518,0.6559531412223036,Uncertain - Human Review Priority
0,1,0.6707812304272209,0.6584375391455581,Uncertain - Human Review Priority
0,0,0.4474586459171764,0.8949172918343528,Uncertain - Human Review Priority
0,0,0.4630120545440201,0.9260241090880402,Uncertain - Human Review Priority
1,0,0.3042470282512359,0.6084940565024718,Uncertain - Human Review Priority
0,0,0.1362047920948042,0.27240958418960837,Low Risk - Auto Decision
0,0,0.429631805548748,0.859263611097496,Uncertain - Human Review Priority
1,0,0.4822884419138834,0.9645768838277669,Uncertain - Human Review Priority
0,1,0.6801030337264857,0.6397939325470285,Uncertain - Human Review Priority
0,0,0.13279430816209448,0.26558861632418895,Low Risk - Auto Decision
0,0,0.3867977736170679,0.7735955472341358,Uncertain - Human Review Priority
0,1,0.6789392900135546,0.6421214199728909,Uncertain - Human Review Priority
0,0,0.305302363518674,0.610604727037348,Uncertain - Human Review Priority
0,1,0.5014073269307856,0.9971853461384288,Uncertain - Human Review Priority
0,0,0.30515020794118264,0.6103004158823653,Uncertain - Human Review Priority
0,0,0.22630222679166245,0.4526044535833249,Low Risk - Auto Decision
0,0,0.46116516820331466,0.9223303364066293,Uncertain - Human Review Priority
1,0,0.497274743892881,0.994549487785762,Uncertain - Human Review Priority
1,0,0.16422554833871167,0.32845109667742334,Low Risk - Auto Decision
0,0,0.4169569461549767,0.8339138923099534,Uncertain - Human Review Priority
0,1,0.506256933643792,0.987486132712416,Uncertain - Human Review Priority
0,0,0.3103052913802675,0.620610582760535,Uncertain - Human Review Priority
0,0,0.2535230140198507,0.5070460280397014,Low Risk - Auto Decision
1,1,0.5866318942389129,0.8267362115221741,Uncertain - Human Review Priority
